00 0.000000 1.000000 -0.000002 0.000000
01 21.533203 1.000000 -0.000001 -0.306796
02 43.066406 1.000000 -0.000001 -0.613592
03 64.599609 1.000000 -0.000001 -0.920388
04 86.132812 1.000000 -0.000001 -1.227185
05 107.666016 1.000000 -0.000000 -1.533981
06 129.199219 1.000000 0.000000 -1.840777
07 150.732422 1.000000 0.000001 -2.147573
08 172.265625 1.000000 0.000001 -2.454369
09 193.798828 1.000000 0.000001 -2.761165
10 215.332031 1.000000 0.000002 -3.067962
11 236.865234 1.000000 0.000002 2.908428
12 258.398438 1.000000 0.000001 2.601631
13 279.931641 1.000000 0.000001 2.294835
14 301.464844 1.000000 0.000001 1.988039
15 322.998047 1.000000 0.000000 1.681243
16 344.531250 1.000000 -0.000000 1.374447
17 366.064453 1.000000 -0.000000 1.067651
18 387.597656 1.000000 -0.000001 0.760854
19 409.130859 1.000000 -0.000001 0.454058
20 430.664062 1.000000 -0.000002 0.147262
21 452.197266 1.000000 -0.000002 -0.159534
22 473.730469 1.000000 -0.000002 -0.466330
23 495.263672 1.000000 -0.000001 -0.773126
24 516.796875 1.000000 -0.000001 -1.079922
25 538.330078 1.000000 -0.000001 -1.386719
26 559.863281 1.000000 -0.000000 -1.693515
27 581.396484 1.000000 0.000000 -2.000311
28 602.929688 1.000000 0.000001 -2.307107
29 624.462891 1.000000 0.000001 -2.613903
30 645.996094 1.000000 0.000001 -2.920699
31 667.529297 1.000000 0.000002 3.055690
32 689.062500 1.000000 0.000002 2.748894
33 710.595703 1.000000 0.000002 2.442097
34 732.128906 1.000000 0.000001 2.135301
35 753.662109 1.000000 0.000001 1.828505
36 775.195312 1.000000 0.000001 1.521709
37 796.728516 1.000000 0.000000 1.214913
38 818.261719 1.000000 -0.000000 0.908117
39 839.794922 1.000000 -0.000001 0.601320
40 861.328125 1.000000 -0.000001 0.294524
41 882.861328 1.000000 -0.000002 -0.012272
42 904.394531 1.000000 -0.000002 -0.319068
43 925.927734 1.000000 -0.000002 -0.625864
44 947.460938 1.000000 -0.000002 -0.932660
45 968.994141 1.000000 -0.000001 -1.239456
46 990.527344 1.000000 -0.000001 -1.546253
47 1012.060547 1.000000 -0.000000 -1.853049
48 1033.593750 1.000000 0.000000 -2.159845
49 1055.126953 1.000000 0.000001 -2.466641
50 1076.660156 1.000000 0.000001 -2.773437
51 1098.193359 1.000000 0.000002 -3.080233
52 1119.726562 1.000000 0.000002 2.896156
53 1141.259766 1.000000 0.000002 2.589360
54 1162.792969 1.000000 0.000002 2.282563
55 1184.326172 1.000000 0.000002 1.975767
56 1205.859375 1.000000 0.000001 1.668971
57 1227.392578 1.000000 0.000001 1.362175
58 1248.925781 1.000000 0.000000 1.055379
59 1270.458984 1.000000 -0.000000 0.748583
60 1291.992188 1.000000 -0.000001 0.441786
61 1313.525391 1.000000 -0.000002 0.134990
62 1335.058594 1.000000 -0.000002 -0.171806
63 1356.591797 1.000000 -0.000002 -0.478602
64 1378.125000 1.000000 -0.000002 -0.785398
65 1399.658203 1.000000 -0.000002 -1.092194
66 1421.191406 1.000000 -0.000002 -1.398990
67 1442.724609 1.000000 -0.000001 -1.705787
68 1464.257812 1.000000 -0.000001 -2.012583
69 1485.791016 1.000000 0.000000 -2.319379
70 1507.324219 1.000000 0.000001 -2.626175
