00 0.000000 1.000729 0.006328 0.000000
01 21.533203 1.000694 0.006025 -0.306796
02 43.066406 1.000592 0.005144 -0.613592
03 64.599609 1.000434 0.003769 -0.920388
04 86.132812 1.000234 0.002032 -1.227185
05 107.666016 1.000012 0.000100 -1.533981
06 129.199219 0.999788 -0.001843 -1.840777
07 150.732422 0.999584 -0.003610 -2.147573
08 172.265625 0.999421 -0.005033 -2.454369
09 193.798828 0.999313 -0.005973 -2.761165
10 215.332031 0.999270 -0.006340 -3.067962
11 236.865234 0.999298 -0.006099 2.908428
12 258.398438 0.999393 -0.005273 2.601631
13 279.931641 0.999546 -0.003940 2.294835
14 301.464844 0.999744 -0.002228 1.988039
15 322.998047 0.999965 -0.000301 1.681243
16 344.531250 1.000191 0.001657 1.374447
17 366.064453 1.000398 0.003457 1.067651
18 387.597656 1.000567 0.004927 0.760854
19 409.130859 1.000683 0.005927 0.454058
20 430.664062 1.000732 0.006358 0.147262
21 452.197266 1.000712 0.006181 -0.159534
22 473.730469 1.000623 0.005410 -0.466330
23 495.263672 1.000474 0.004119 -0.773126
24 516.796875 1.000280 0.002430 -1.079922
25 538.330078 1.000058 0.000505 -1.386719
26 559.863281 0.999830 -0.001473 -1.693515
27 581.396484 0.999619 -0.003313 -2.000311
28 602.929688 0.999443 -0.004838 -2.307107
29 624.462891 0.999321 -0.005902 -2.613903
30 645.996094 0.999263 -0.006402 -2.920699
31 667.529297 0.999276 -0.006287 3.055690
32 689.062500 0.999359 -0.005569 2.748894
33 710.595703 0.999503 -0.004314 2.442097
34 732.128906 0.999696 -0.002642 2.135301
35 753.662109 0.999918 -0.000713 1.828505
36 775.195312 1.000148 0.001289 1.521709
37 796.728516 1.000365 0.003172 1.214913
38 818.261719 1.000548 0.004754 0.908117
39 839.794922 1.000678 0.005884 0.601320
40 861.328125 1.000743 0.006452 0.294524
41 882.861328 1.000737 0.006402 -0.012272
42 904.394531 1.000661 0.005737 -0.319068
43 925.927734 1.000520 0.004520 -0.625864
44 947.460938 1.000330 0.002864 -0.932660
45 968.994141 1.000107 0.000927 -1.239456
46 990.527344 0.999873 -0.001105 -1.546253
47 1012.060547 0.999650 -0.003038 -1.853049
48 1033.593750 0.999461 -0.004685 -2.159845
49 1055.126953 0.999322 -0.005889 -2.466641
50 1076.660156 0.999248 -0.006530 -2.773437
51 1098.193359 0.999247 -0.006546 -3.080233
52 1119.726562 0.999317 -0.005933 2.896156
53 1141.259766 0.999454 -0.004748 2.589360
54 1162.792969 0.999643 -0.003101 2.282563
55 1184.326172 0.999868 -0.001151 1.975767
56 1205.859375 1.000106 0.000917 1.668971
57 1227.392578 1.000335 0.002905 1.362175
58 1248.925781 1.000532 0.004621 1.055379
59 1270.458984 1.000680 0.005901 0.748583
60 1291.992188 1.000762 0.006618 0.441786
61 1313.525391 1.000772 0.006702 0.134990
62 1335.058594 1.000707 0.006143 -0.171806
63 1356.591797 1.000575 0.004991 -0.478602
