00 0.000000 0.000729 -62.747826 3.141593
01 21.533203 0.000694 -63.174682 2.834796
02 43.066406 0.000592 -64.548467 2.528000
03 64.599609 0.000434 -67.249919 2.221204
04 86.132812 0.000234 -72.615027 1.914408
05 107.666016 0.000012 -98.771893 1.607612
06 129.199219 0.000212 -73.466705 -1.840777
07 150.732422 0.000416 -67.626943 -2.147573
08 172.265625 0.000579 -64.743063 -2.454369
09 193.798828 0.000687 -63.255936 -2.761165
10 215.332031 0.000730 -62.737437 -3.067962
11 236.865234 0.000702 -63.073551 2.908428
12 258.398438 0.000607 -64.337569 2.601631
13 279.931641 0.000454 -66.867972 2.294835
14 301.464844 0.000256 -71.818565 1.988039
15 322.998047 0.000035 -89.204346 1.681243
16 344.531250 0.000191 -74.391605 -1.767146
17 366.064453 0.000398 -68.001046 -2.073942
18 387.597656 0.000567 -64.921794 -2.380738
19 409.130859 0.000683 -63.317354 -2.687534
20 430.664062 0.000732 -62.706130 -2.994330
21 452.197266 0.000712 -62.952223 2.982059
22 473.730469 0.000623 -64.109690 2.675262
23 495.263672 0.000474 -66.479089 2.368466
24 516.796875 0.000280 -71.063570 2.061670
25 538.330078 0.000058 -84.716832 1.754874
26 559.863281 0.000170 -75.414306 -1.693515
27 581.396484 0.000381 -68.374272 -2.000311
28 602.929688 0.000557 -65.084856 -2.307107
29 624.462891 0.000679 -63.358698 -2.613903
30 645.996094 0.000737 -62.653477 -2.920699
31 667.529297 0.000724 -62.810100 3.055690
32 689.062500 0.000641 -63.863900 2.748894
33 710.595703 0.000497 -66.081188 2.442097
34 732.128906 0.000304 -70.339131 2.135301
35 753.662109 0.000082 -81.717711 1.828505
36 775.195312 0.000148 -76.569937 -1.619884
37 796.728516 0.000365 -68.748787 -1.926680
38 818.261719 0.000548 -65.232208 -2.233476
39 839.794922 0.000678 -63.379442 -2.540272
40 861.328125 0.000743 -62.578751 -2.847068
41 882.861328 0.000737 -62.646283 3.129321
42 904.394531 0.000661 -63.598994 2.822525
43 925.927734 0.000520 -65.672066 2.515728
44 947.460938 0.000330 -69.636253 2.208932
45 968.994141 0.000107 -79.431318 1.902136
46 990.527344 0.000127 -77.911581 -1.546253
47 1012.060547 0.000350 -69.126962 -1.853049
48 1033.593750 0.000539 -65.363565 -2.159845
49 1055.126953 0.000678 -63.378759 -2.466641
50 1076.660156 0.000752 -62.480910 -2.773437
51 1098.193359 0.000753 -62.459560 -3.080233
52 1119.726562 0.000683 -63.313470 2.896156
53 1141.259766 0.000546 -65.249348 2.589360
54 1162.792969 0.000357 -68.947236 2.282563
55 1184.326172 0.000132 -77.556586 1.975767
56 1205.859375 0.000106 -79.525291 -1.472622
57 1227.392578 0.000335 -69.511495 -1.779418
58 1248.925781 0.000532 -65.478385 -2.086214
59 1270.458984 0.000680 -63.355495 -2.393010
60 1291.992188 0.000762 -62.358573 -2.699806
61 1313.525391 0.000772 -62.248375 -3.006602
62 1335.058594 0.000707 -63.005500 2.969787
63 1356.591797 0.000575 -64.810427 2.662991
64 1378.125000 0.000386 -68.265224 2.356194
65 1399.658203 0.000160 -75.943950 2.049398
66 1421.191406 0.000084 -81.564744 -1.398990
67 1442.724609 0.000320 -69.905579 -1.705787
68 1464.257812 0.000526 -65.575859 -2.012583
69 1485.791016 0.000683 -63.308147 -2.319379
70 1507.324219 0.000775 -62.209984 -2.626175
71 1528.857422 0.000793 -62.010792 -2.932971
72 1550.390625 0.000735 -62.672882 3.043418
73 1571.923828 0.000606 -64.352408 2.736622
74 1593.457031 0.000418 -67.583876 2.429826
75 1614.990234 0.000188 -74.507356 2.123029
76 1636.523438 0.000061 -84.347436 -1.325359
77 1658.056641 0.000305 -70.313150 -1.632156
78 1679.589844 0.000522 -65.654903 -1.938952
79 1701.123047 0.000689 -63.234828 -2.245748
80 1722.656250 0.000791 -62.032976 -2.552544
81 1744.189453 0.000818 -61.744451 -2.859340
82 1765.722656 0.000766 -62.312995 3.117049
83 1787.255859 0.000640 -63.872033 2.810253
84 1808.789062 0.000452 -66.897090 2.503457
85 1830.322266 0.000219 -73.191914 2.196660
86 1851.855469 0.000037 -88.720327 -1.251728
87 1873.388672 0.000290 -70.739269 -1.558524
88 1894.921875 0.000518 -65.714155 -1.865321
89 1916.455078 0.000697 -63.133240 -2.172117
90 1937.988281 0.000811 -61.824936 -2.478913
91 1959.521484 0.000847 -61.446527 -2.785709
92 1981.054688 0.000801 -61.922745 -3.092505
93 2002.587891 0.000679 -63.365617 2.883884
94 2024.121094 0.000490 -66.198787 2.577088
95 2045.654297 0.000252 -71.959632 2.270292
96 2067.187500 0.000011 -99.003138 -1.178097
97 2088.720703 0.000276 -71.190731 -1.484893
98 2110.253906 0.000516 -65.752014 -1.791690
99 2131.787109 0.000708 -63.000663 -2.098486
100 2153.320312 0.000833 -61.582772 -2.405282
101 2174.853516 0.000880 -61.113687 -2.712078
102 2196.386719 0.000842 -61.498514 -3.018874
103 2217.919922 0.000722 -62.828967 2.957515
104 2239.453125 0.000532 -65.482715 2.650719
105 2260.986328 0.000289 -70.782260 2.343923
106 2282.519531 0.000016 -95.858639 2.037126
107 2304.052734 0.000261 -71.677112 -1.411262
108 2325.585938 0.000515 -65.766740 -1.718058
109 2347.119141 0.000722 -62.833982 -2.024855
110 2368.652344 0.000861 -61.302917 -2.331651
111 2390.185547 0.000918 -60.742076 -2.638447
112 2411.718750 0.000888 -61.036127 -2.945243
113 2433.251953 0.000771 -62.257327 3.031146
114 2454.785156 0.000579 -64.742282 2.724350
115 2476.318359 0.000330 -69.637336 2.417554
116 2497.851562 0.000046 -86.760694 2.110758
117 2519.384766 0.000245 -72.212639 -1.337631
118 2540.917969 0.000515 -65.756722 -1.644427
119 2562.451172 0.000739 -62.629833 -1.951224
120 2583.984375 0.000893 -60.981428 -2.258020
121 2605.517578 0.000963 -60.327384 -2.564816
122 2627.050781 0.000941 -60.530887 -2.871612
123 2648.583984 0.000827 -61.645376 3.104777
124 2670.117188 0.000633 -63.970441 2.797981
125 2691.650391 0.000376 -68.505808 2.491185
126 2713.183594 0.000079 -82.049588 2.184389
127 2734.716797 0.000229 -72.819804 -1.264000
128 2756.250000 0.000518 -65.721112 -1.570796
129 2777.783203 0.000760 -62.384994 -1.877592
130 2799.316406 0.000932 -60.614288 -2.184389
131 2820.849609 0.001016 -59.865094 -2.491185
132 2842.382812 0.001003 -59.977783 -2.797981
133 2863.916016 0.000893 -60.987360 -3.104777
