00 0.000000 0.999907 -0.000804 0.000000
01 21.533203 0.999912 -0.000765 -0.306796
02 43.066406 0.999925 -0.000650 -0.613592
03 64.599609 0.999946 -0.000470 -0.920388
04 86.132812 0.999972 -0.000245 -1.227185
05 107.666016 1.000001 0.000005 -1.533981
06 129.199219 1.000029 0.000255 -1.840777
07 150.732422 1.000055 0.000480 -2.147573
08 172.265625 1.000076 0.000657 -2.454369
09 193.798828 1.000089 0.000770 -2.761165
10 215.332031 1.000093 0.000807 -3.067962
11 236.865234 1.000088 0.000764 2.908428
12 258.398438 1.000074 0.000646 2.601631
13 279.931641 1.000053 0.000464 2.294835
14 301.464844 1.000027 0.000236 1.988039
15 322.998047 0.999998 -0.000016 1.681243
16 344.531250 0.999969 -0.000267 1.374447
17 366.064453 0.999943 -0.000491 1.067651
18 387.597656 0.999923 -0.000668 0.760854
19 409.130859 0.999910 -0.000779 0.454058
20 430.664062 0.999906 -0.000814 0.147262
21 452.197266 0.999912 -0.000768 -0.159534
22 473.730469 0.999926 -0.000646 -0.466330
23 495.263672 0.999947 -0.000461 -0.773126
24 516.796875 0.999974 -0.000229 -1.079922
25 538.330078 1.000003 0.000026 -1.386719
26 559.863281 1.000032 0.000279 -1.693515
27 581.396484 1.000058 0.000505 -2.000311
28 602.929688 1.000079 0.000682 -2.307107
29 624.462891 1.000091 0.000793 -2.613903
30 645.996094 1.000095 0.000825 -2.920699
31 667.529297 1.000089 0.000776 3.055690
32 689.062500 1.000075 0.000651 2.748894
33 710.595703 1.000053 0.000461 2.442097
34 732.128906 1.000026 0.000224 2.135301
35 753.662109 0.999996 -0.000035 1.828505
36 775.195312 0.999966 -0.000292 1.521709
37 796.728516 0.999940 -0.000521 1.214913
38 818.261719 0.999919 -0.000700 0.908117
39 839.794922 0.999907 -0.000810 0.601320
40 861.328125 0.999903 -0.000841 0.294524
41 882.861328 0.999909 -0.000790 -0.012272
42 904.394531 0.999924 -0.000660 -0.319068
43 925.927734 0.999947 -0.000464 -0.625864
44 947.460938 0.999974 -0.000222 -0.932660
45 968.994141 1.000005 0.000043 -1.239456
46 990.527344 1.000035 0.000305 -1.546253
47 1012.060547 1.000062 0.000539 -1.853049
48 1033.593750 1.000083 0.000720 -2.159845
49 1055.126953 1.000096 0.000832 -2.466641
50 1076.660156 1.000099 0.000862 -2.773437
51 1098.193359 1.000093 0.000808 -3.080233
52 1119.726562 1.000078 0.000674 2.896156
53 1141.259766 1.000054 0.000472 2.589360
54 1162.792969 1.000026 0.000223 2.282563
55 1184.326172 0.999994 -0.000049 1.975767
56 1205.859375 0.999963 -0.000318 1.668971
57 1227.392578 0.999936 -0.000557 1.362175
58 1248.925781 0.999914 -0.000743 1.055379
59 1270.458984 0.999901 -0.000857 0.748583
60 1291.992188 0.999898 -0.000888 0.441786
61 1313.525391 0.999904 -0.000831 0.134990
62 1335.058594 0.999920 -0.000692 -0.171806
63 1356.591797 0.999944 -0.000484 -0.478602
64 1378.125000 0.999974 -0.000228 -0.785398
65 1399.658203 1.000006 0.000053 -1.092194
66 1421.191406 1.000038 0.000330 -1.398990
67 1442.724609 1.000066 0.000577 -1.705787
68 1464.257812 1.000089 0.000769 -2.012583
69 1485.791016 1.000102 0.000886 -2.319379
70 1507.324219 1.000106 0.000918 -2.626175
71 1528.857422 1.000099 0.000859 -2.932971
72 1550.390625 1.000082 0.000716 3.043418
73 1571.923828 1.000058 0.000501 2.736622
74 1593.457031 1.000027 0.000236 2.429826
75 1614.990234 0.999994 -0.000055 2.123029
76 1636.523438 0.999961 -0.000342 1.816233
77 1658.056641 0.999931 -0.000597 1.509437
78 1679.589844 0.999908 -0.000796 1.202641
79 1701.123047 0.999894 -0.000919 0.895845
80 1722.656250 0.999890 -0.000952 0.589049
81 1744.189453 0.999897 -0.000892 0.282252
82 1765.722656 0.999914 -0.000745 -0.024544
83 1787.255859 0.999940 -0.000523 -0.331340
84 1808.789062 0.999971 -0.000248 -0.638136
85 1830.322266 1.000006 0.000053 -0.944932
86 1851.855469 1.000040 0.000352 -1.251728
87 1873.388672 1.000071 0.000618 -1.558524
88 1894.921875 1.000095 0.000826 -1.865321
89 1916.455078 1.000110 0.000955 -2.172117
90 1937.988281 1.000114 0.000991 -2.478913
91 1959.521484 1.000107 0.000931 -2.785709
92 1981.054688 1.000090 0.000779 -3.092505
93 2002.587891 1.000063 0.000549 2.883884
94 2024.121094 1.000030 0.000265 2.577088
95 2045.654297 0.999994 -0.000049 2.270292
96 2067.187500 0.999959 -0.000360 1.963495
97 2088.720703 0.999927 -0.000638 1.656699
98 2110.253906 0.999901 -0.000857 1.349903
