00 0.000000 0.999987 -0.000112 0.000000
01 21.533203 0.999988 -0.000107 -0.306796
02 43.066406 0.999990 -0.000090 -0.613592
03 64.599609 0.999993 -0.000064 -0.920388
04 86.132812 0.999996 -0.000032 -1.227185
05 107.666016 1.000000 0.000004 -1.533981
06 129.199219 1.000005 0.000039 -1.840777
07 150.732422 1.000008 0.000071 -2.147573
08 172.265625 1.000011 0.000095 -2.454369
09 193.798828 1.000013 0.000110 -2.761165
10 215.332031 1.000013 0.000113 -3.067962
11 236.865234 1.000012 0.000105 2.908428
12 258.398438 1.000010 0.000086 2.601631
13 279.931641 1.000007 0.000059 2.294835
14 301.464844 1.000003 0.000025 1.988039
15 322.998047 0.999999 -0.000011 1.681243
16 344.531250 0.999995 -0.000047 1.374447
17 366.064453 0.999991 -0.000078 1.067651
18 387.597656 0.999988 -0.000101 0.760854
19 409.130859 0.999987 -0.000114 0.454058
20 430.664062 0.999987 -0.000115 0.147262
21 452.197266 0.999988 -0.000105 -0.159534
22 473.730469 0.999990 -0.000083 -0.466330
23 495.263672 0.999994 -0.000054 -0.773126
24 516.796875 0.999998 -0.000018 -1.079922
25 538.330078 1.000002 0.000019 -1.386719
26 559.863281 1.000006 0.000055 -1.693515
27 581.396484 1.000010 0.000085 -2.000311
28 602.929688 1.000012 0.000107 -2.307107
29 624.462891 1.000014 0.000119 -2.613903
30 645.996094 1.000014 0.000118 -2.920699
31 667.529297 1.000012 0.000105 3.055690
32 689.062500 1.000009 0.000082 2.748894
33 710.595703 1.000006 0.000050 2.442097
34 732.128906 1.000001 0.000012 2.135301
35 753.662109 0.999997 -0.000026 1.828505
36 775.195312 0.999993 -0.000063 1.521709
37 796.728516 0.999989 -0.000093 1.214913
38 818.261719 0.999987 -0.000115 0.908117
39 839.794922 0.999986 -0.000125 0.601320
40 861.328125 0.999986 -0.000122 0.294524
41 882.861328 0.999988 -0.000107 -0.012272
42 904.394531 0.999991 -0.000081 -0.319068
43 925.927734 0.999995 -0.000047 -0.625864
44 947.460938 0.999999 -0.000007 -0.932660
